Date,Close,High,Low,Open,Volume,MA10,MA50,Returns,Volatility,Stock
2025-10-14,511.4432373046875,513.1461778212379,503.9045785101632,508.11707238992415,14684300,516.9682647705079,510.5006573486328,-0.0009337311959395356,0.011356394395739947,MSFT
2025-10-15,511.3038024902344,515.0482414945574,507.888013925759,512.8274957075639,14694700,516.3428588867188,510.2326953125,-0.00027263008733469096,0.011264907794432562,MSFT
2025-10-16,509.4913330078125,514.7096236704256,506.02576365101777,510.4573477017149,15559600,515.9315673828125,509.98435791015623,-0.0035447995371724605,0.0110760005999053,MSFT
2025-10-17,511.4532470703125,513.3453425707617,505.2091921192977,506.93203901166436,19867800,515.5561401367188,509.8567858886719,0.0038507309847994886,0.01110666524770594,MSFT
2025-10-20,514.6498413085938,516.5519656323323,511.30377036778043,512.4788764440519,14665600,514.3830078125,509.76928344726565,0.006250022375636322,0.008394704199986216,MSFT
2025-10-21,515.5162963867188,516.5420602391357,510.91543308707116,515.3569857054445,15586200,513.7536254882813,509.7044787597656,0.0016835817454483593,0.008144072965683652,MSFT
2025-10-22,518.3843994140625,523.0549803520576,515.5661623300699,518.9919195722497,18962700,513.3244140625,509.5484997558594,0.005563554532507453,0.008385423609524283,MSFT
2025-10-23,518.404296875,521.7802730707533,516.4623598997719,520.2964530626382,14023500,513.1411743164062,509.56511840820315,3.838360290164822e-05,0.008275078375512933,MSFT
2025-10-24,521.441650390625,523.1744351060786,518.5536961256696,520.6250388201142,15532400,514.4009338378906,509.6047045898438,0.00585904386582925,0.0035254996817601337,MSFT
2025-10-27,529.3189697265625,532.3662956890146,526.819354031342,529.577902779321,18734700,516.1407073974609,509.84776977539065,0.015106808844357555,0.00527923959404004,MSFT
2025-10-28,539.8252563476562,551.4269763883988,538.5306518978505,547.7224103521172,29986700,518.9789093017578,510.3620068359375,0.01984868712814336,0.007157584238315515,MSFT
2025-10-29,539.307373046875,544.0078586434945,534.507325873603,542.6833492925585,36023000,521.7792663574219,511.01163818359373,-0.0009593535958009047,0.007221474549137026,MSFT
2025-10-30,523.582763671875,532.7545848667123,519.9578228356851,528.2831883129468,41023100,523.1884094238281,511.4273095703125,-0.02915704505607286,0.012980218369098278,MSFT
2025-10-31,515.6656494140625,527.1279940743384,512.9668501497666,526.6898137654194,34006400,523.6096496582031,511.69758544921876,-0.01512103683912347,0.014145127338182012,MSFT
2025-11-03,514.888916015625,522.7860691817526,512.4590180581705,517.657371934483,22374700,523.6335571289062,511.8927734375,-0.0015062732980567484,0.014032057702517387,MSFT
2025-11-04,512.2001342773438,513.4150529816625,505.73698923396887,509.6407695643784,20958700,523.3019409179688,512.09333984375,-0.005222061797499733,0.014117080970538258,MSFT
2025-11-05,505.0597839355469,512.6980347767452,504.4821687767013,511.17434154282535,23024300,521.9694793701171,512.1953155517579,-0.013940547578869977,0.01451943414129567,MSFT
2025-11-06,495.04144287109375,503.6058351018555,493.75677643867937,503.5659922381216,27406500,519.6331939697266,512.0033142089844,-0.019835950877711617,0.015462162984896045,MSFT
2025-11-07,494.7626037597656,497.31199999791255,491.2073803526309,494.89207027354036,24019800,516.9652893066407,511.74797607421874,-0.0005632641778654524,0.01511387398556394,MSFT
2025-11-10,503.9045715332031,504.7510576229119,496.73437575016374,497.9692613740871,26101500,514.4238494873047,511.73423278808593,0.01847748335053323,0.015643760228563657,MSFT
2025-11-11,506.573486328125,507.48968986721945,500.26971300797675,502.70954902224156,17980000,511.0986724853516,511.8051379394531,0.005296468707956636,0.013645550221022944,MSFT
2025-11-12,509.0233154296875,509.5511194130969,497.05307240824305,507.2506574723947,26574900,508.0702667236328,511.92045837402344,0.0048360784124728,0.014013475517765538,MSFT
2025-11-13,501.205810546875,511.3735209246628,499.2140928412288,508.1967287528611,25273100,505.8325714111328,511.8272454833984,-0.015357852274828332,0.011975292409810902,MSFT
2025-11-14,508.0672607421875,509.4813936811572,495.3800287197931,496.166765720741,28505700,505.07273254394534,512.1295874023438,0.013689885573804128,0.012533686188967044,MSFT
2025-11-17,505.3883972167969,509.9992285471841,502.8190947602184,506.34444359286346,19092800,504.1226806640625,512.3146173095703,-0.005272655280872285,0.012593262169071853,MSFT
2025-11-18,491.74517822265625,500.89712400975867,484.76419755903834,493.31862192366924,33815100,502.0771850585937,512.2226000976563,-0.02699551289518043,0.01492006780445976,MSFT
2025-11-19,485.1027526855469,493.13934080841636,480.8305097576304,488.0704229659532,23245300,500.08148193359375,511.95869689941406,-0.013507861045262248,0.014888523202510696,MSFT
2025-11-20,477.3404846191406,492.4460215630244,474.41716428973194,491.5879641710541,26802500,498.31138610839844,511.52680114746096,-0.016001286373730217,0.014476832367246806,MSFT
2025-11-21,471.04486083984375,477.8293938228302,467.20362215472323,477.4103368698009,31769200,495.9396118164062,510.79192932128905,-0.01318895836861611,0.014736622754467809,MSFT
2025-11-24,472.92059326171875,475.8139832068258,466.9542001322548,473.9183160323131,34421000,492.8412139892578,509.98582458496094,0.003982067479795237,0.012774601687467302,MSFT
2025-11-25,475.90374755859375,478.0588322743821,463.8313270788984,472.9904142849383,28019800,489.7742401123047,509.3652593994141,0.006307939090366643,0.012879771357691333,MSFT
2025-11-26,484.3943786621094,487.1979770584782,480.10418316215106,485.2025316262965,25709100,487.31134643554685,508.8949884033203,0.01784106796189966,0.014647647716723208,MSFT
2025-11-28,490.88958740234375,491.5081706450152,485.54177754838196,486.48962635446395,14386700,486.27972412109375,508.58589111328126,0.013408926747197292,0.015170223603370173,MSFT
2025-12-01,485.6315612792969,488.7444513856018,483.5463243869077,487.32770213243884,23964000,484.03615417480466,507.9828192138672,-0.01071121950431042,0.01430881270708908,MSFT
2025-12-02,488.8841552734375,492.3761849539621,485.2125428025972,485.6116258193264,19562700,482.38572998046874,507.51411071777346,0.006697657758429676,0.014723661590729723,MSFT
2025-12-03,476.64208984375,483.13724409881166,474.1178525596479,475.23529714339696,34615100,480.87542114257815,506.90452758789064,-0.02504083083412756,0.014381912373016528,MSFT
2025-12-04,479.7449951171875,480.2239129901724,475.40489514051177,478.6674679630734,22318200,480.3396453857422,506.3386798095703,0.006509927133071081,0.014151394756000028,MSFT
2025-12-05,482.0597229003906,482.299166614698,477.78947078944657,481.4211657314621,22608700,480.8115692138672,505.88126770019534,0.004824912832363637,0.013202216692963013,MSFT
2025-12-08,489.9018249511719,491.17890888246444,483.2769615726175,483.7858099301447,21965900,482.697265625,505.4924645996094,0.01626790556904023,0.012952812235617055,MSFT
2025-12-09,490.8995361328125,490.99931449735556,487.3875630167038,487.9862027558801,14696100,484.4951599121094,505.06107666015623,0.0020365533068591457,0.012967861046041494,MSFT
2025-12-10,477.4701843261719,483.14722906115725,473.99809828560024,482.92772884397027,35756200,484.6518035888672,504.2943780517578,-0.027356619467261645,0.016212359614270585,MSFT
2025-12-11,482.3690185546875,484.92318635563356,474.7763326037194,475.5445986070271,24669200,484.449267578125,503.5906011962891,0.010259979343901993,0.015468863593256646,MSFT
2025-12-12,477.4402770996094,481.3513637649093,475.2552617920193,478.72734800157895,21248100,483.1043365478516,502.86732177734376,-0.010217781958397731,0.014935756719431545,MSFT
2025-12-15,473.73870849609375,479.6252664455081,471.44392797474177,479.0066832317436,23727700,481.91505126953126,502.03794555664064,-0.007752945826024926,0.014787415486943898,MSFT
2025-12-16,475.3051452636719,476.80172935648005,469.8076832860371,470.8353364785088,20705600,480.55715026855466,501.01642517089846,0.003306541643073313,0.014593801324638035,MSFT
2025-12-17,475.0357360839844,478.9069051052783,473.9182915104317,475.8239455574328,24527200,480.3965148925781,500.0809375,-0.0005668130933824678,0.012306935963485458,MSFT
2025-12-18,482.87786865234375,488.4850656489584,476.8017407441929,477.10104539067044,28573500,480.7098022460938,499.2849645996094,0.01650851077648796,0.013286068660567505,MSFT
2025-12-19,484.8134460449219,486.73904362092316,481.39123391446003,486.2501387748106,70836100,480.98517456054685,498.57649963378907,0.004008420178750471,0.013260598773584016,MSFT
2025-12-22,483.81573486328125,487.6170561484318,481.5908021440126,485.01298390813173,16963000,480.37656555175784,498.07593322753905,-0.0020579280335145667,0.012075681232662866,MSFT
2025-12-23,485.7413330078125,486.71908182827985,483.63612214595605,483.8755963136496,14683600,479.8607452392578,497.5523352050781,0.003980023810253641,0.012148676601021695,MSFT
2025-12-24,486.90863037109375,488.04604888584674,483.7258924615979,484.5739628623746,5855900,480.80458984375,497.06164306640625,0.0024031254578502637,0.00785985402591354,MSFT
2025-12-26,486.599365234375,487.00843522519267,484.85335038112265,485.601642461088,8842200,481.2276245117188,496.56755432128904,-0.000635160515604416,0.007322426331167361,MSFT
2025-12-29,485.9907531738281,487.23790659993216,483.0773893732932,483.7558335295542,10893400,482.0826721191406,496.09754272460935,-0.001250745693541444,0.006285647311647456,MSFT
2025-12-30,486.3699035644531,488.56487537463653,484.39440153201394,484.82341501264875,13944500,483.3457916259766,495.5958758544922,0.0007801596803003186,0.005356008037891494,MSFT
2025-12-31,482.5186767578125,487.0284031238816,482.1993981667827,486.7290680267604,15601600,484.0671447753906,494.95325256347655,-0.007918308222643278,0.006296261564929822,MSFT
2026-01-02,471.8630065917969,483.5563186075122,469.0893385249197,483.2869444224563,25571600,483.7498718261719,494.08018676757814,-0.022083435687120456,0.00979499737956051,MSFT
2026-01-05,471.773193359375,474.9858617296903,468.4308161640092,472.98042932285466,25250300,482.639404296875,493.14796264648436,-0.0001903375156925291,0.007761537099277798,MSFT
2026-01-06,477.4203186035156,477.64977534720424,468.68025764779384,472.72102257015473,23037700,481.90009155273435,492.3282830810547,0.011970000253572977,0.008816740159135025,MSFT
2026-01-07,482.3690185546875,488.5848422406915,476.86159994291296,478.6674756822987,25564200,481.755419921875,491.5468304443359,0.010365499243197629,0.009572328601069113,MSFT
2026-01-08,477.0212097167969,481.5608665012806,474.7763335277468,480.14408679814625,18162600,480.88340759277344,490.5008752441406,-0.011086551233978836,0.010007021172027772,MSFT
2026-01-09,478.1885681152344,478.72734693664125,471.1247042989064,472.9804540365218,18491000,480.0114013671875,489.2681414794922,0.0024471834263524173,0.010009069456687439,MSFT
2026-01-12,476.09332275390625,479.89464390147504,474.59673866594744,475.5845048686955,23519900,478.96079711914064,488.0038604736328,-0.00438162996992264,0.010032370097696246,MSFT
2026-01-13,469.5981750488281,474.6965236309785,464.888922501957,473.5990225282599,28545800,477.3215393066406,486.9241687011719,-0.013642593572847694,0.01065691016712923,MSFT
2026-01-14,458.3338928222656,467.13381499707015,456.1289340170423,465.39775666549855,28184300,474.5179382324219,485.77753356933596,-0.023987065591537404,0.01233075390637633,MSFT
2026-01-15,455.6200866699219,463.1927988881192,454.8618076165624,463.0630900555096,23225800,471.8280792236328,484.5921569824219,-0.005921024377300688,0.01230970055595196,MSFT
2026-01-16,458.8127746582031,462.13520850615447,455.4404972994736,456.78739866953146,34246700,470.52305603027344,483.52440979003904,0.007007346870100184,0.011398536593294848,MSFT
2026-01-20,453.48492431640625,455.7597309230742,448.2568669541529,450.1924514863621,26130000,468.69422912597656,482.49291259765624,-0.011612253703628728,0.011683159870375293,MSFT
2026-01-21,443.0986328125,451.65911099901973,437.68100562513575,451.56931960591265,37980500,465.262060546875,481.45405639648436,-0.022903278470751354,0.011629595868679222,MSFT
2026-01-22,450.1126403808594,451.8087507279656,443.6873036586902,446.600636936346,25349400,462.0364227294922,480.56105712890627,0.015829449808587803,0.012639990609999971,MSFT
2026-01-23,464.888916015625,470.0271819611143,449.50401819491054,450.8409629929935,38000200,460.823193359375,479.7807440185547,0.032827950848620446,0.017636059232275608,MSFT
2026-01-26,469.20904541015625,473.1700058760031,460.94790240319116,464.25036221183507,29291200,459.9252410888672,479.0334552001953,0.009292820813103786,0.01797614398635851,MSFT
2026-01-27,479.485595703125,481.7703893732875,472.0825097961169,472.62128861771004,29213900,460.26446838378905,478.44270080566406,0.02190185886971885,0.01941256018848787,MSFT
2026-01-28,480.533203125,482.63838346935967,476.9114647448887,482.10959164059926,36875400,461.35797119140625,478.02924865722656,0.0021848569201308177,0.018730234130299204,MSFT
2026-01-29,432.5128173828125,441.49232224197124,420.06122635013605,438.98802836564175,128855300,458.77586364746094,476.5181597900391,-0.09993146244609463,0.037066783617468194,MSFT
2026-01-30,429.31011962890625,438.5989157576861,425.47886802078926,438.1699022937122,58566800,456.1448669433594,474.99659423828126,-0.007404862064634643,0.037073260933782756,MSFT
2026-02-02,422.4058837890625,429.7590957240154,421.28843915961005,429.2602343395754,42219900,452.5041778564453,473.60980834960935,-0.01608216420757036,0.036941696440835954,MSFT
2026-02-03,410.2735595703125,421.0888704228976,407.6296003977664,421.0489834358989,61424100,448.18304138183595,472.1132244873047,-0.028721958392058156,0.037540078352126124,MSFT
2026-02-04,413.2467956542969,418.84400576689177,408.3080557741746,410.0640575889883,45012400,445.19785766601564,470.8313507080078,0.00724696002125591,0.037536955554541715,MSFT
2026-02-05,392.7735290527344,407.37018733348754,391.4265972483441,406.51216038211834,66289200,439.4639465332031,469.26592407226565,-0.04954246909318927,0.03892433203548353,MSFT
2026-02-06,400.22650146484375,400.87501513504304,392.0252195920243,398.2609865133262,53515300,432.997705078125,467.8120422363281,0.018975241101618856,0.03733313382262608,MSFT
2026-02-09,412.65814208984375,413.94521298339265,399.9571203178888,403.9280678877113,45480500,427.3426147460938,466.5471301269531,0.03106151286708836,0.0394314083510234,MSFT
2026-02-10,412.328857421875,422.7151545880433,411.76017861216997,418.66440278178237,44857900,420.62694091796874,465.10581970214844,-0.0007979599440377516,0.03788392578073425,MSFT
2026-02-11,403.4491271972656,415.51159110220135,400.096793508188,415.2322299614449,42491000,412.9185333251953,463.35701049804686,-0.02153555363583015,0.03747740809404755,MSFT
2026-02-12,400.9248962402344,405.2749831551046,397.1036315998776,404.07770370563327,40802400,409.7597412109375,461.66287719726563,-0.006256627631262779,0.023428585849125196,MSFT
2026-02-13,400.4060974121094,404.61648859375555,397.1435245648219,403.528974460687,34091600,406.8693389892578,459.89331604003905,-0.001294005019369382,0.0235052835118633,MSFT
2026-02-17,395.95623779296875,399.60790672873594,393.6315571718042,398.31087932693146,32078800,404.22437438964846,458.27959899902345,-0.011113366274641656,0.023336705548341816,MSFT
2026-02-18,398.69000244140625,401.6432531481791,395.41747315874426,397.2233488345012,23223400,403.06601867675784,456.6584991455078,0.006904209070364153,0.022208158142046207,MSFT
2026-02-19,398.4599914550781,404.42999267578125,396.6700134277344,400.69000244140625,28234000,401.58733825683595,454.98650451660154,-0.0005769168650320289,0.021957733739530836,MSFT
2026-02-20,397.2300109863281,400.1199951171875,395.1600036621094,396.1099853515625,34015200,402.0329864501953,453.1330682373047,-0.0030868355547025716,0.01489247127582815,MSFT
2026-02-23,384.4700012207031,395.3599853515625,383.1000061035156,395.0,43238300,400.45733642578125,451.0044775390625,-0.032122471647954565,0.01677385528061688,MSFT
2026-02-24,389.0,389.3599853515625,381.7099914550781,384.1400146484375,33884700,398.0915222167969,449.2350738525391,0.01178245055508631,0.012993268938213648,MSFT
2026-02-25,400.6000061035156,401.4700012207031,390.1600036621094,390.5299987792969,43625500,396.91863708496095,447.5996936035156,0.029820067104153303,0.017224150416001543,MSFT
2026-02-26,401.7200012207031,407.489990234375,398.739990234375,404.7099914550781,34405900,396.7457244873047,446.0852880859375,0.002795794059219592,0.015946429859643906,MSFT
2026-02-27,392.739990234375,396.82000732421875,389.8800048828125,390.8800048828125,51367200,395.92723388671874,444.46531372070314,-0.022353905603506474,0.017362485774888144,MSFT
2026-03-02,398.54998779296875,401.19000244140625,390.6300048828125,392.8599853515625,35474900,395.7416229248047,442.9302105712891,0.014793496213936663,0.018154632866515502,MSFT
2026-03-03,403.92999267578125,406.70001220703125,392.6700134277344,393.1400146484375,38199200,396.53899841308595,441.508095703125,0.013498946299321357,0.01819644919761973,MSFT
2026-03-04,405.20001220703125,411.0299987792969,400.30999755859375,401.2699890136719,35808000,397.18999938964845,439.95453857421876,0.0031441575378865494,0.018125902128083127,MSFT
2026-03-05,410.67999267578125,411.6099853515625,404.3999938964844,404.4200134277344,39001300,398.41199951171876,438.47186950683596,0.013524136978431578,0.018468343523688282,MSFT
2026-03-06,408.9599914550781,413.04998779296875,408.510009765625,409.20001220703125,31123900,399.5849975585937,436.97475463867187,-0.004188178755669236,0.018513094554907128,MSFT
2026-03-09,409.4100036621094,410.2099914550781,403.5,404.9200134277344,30131900,402.07899780273436,435.4481280517578,0.0011003819846291396,0.013903005899797084,MSFT
2026-03-10,405.760009765625,410.20001220703125,402.92999267578125,410.0299987792969,31706400,403.7549987792969,433.8251556396484,-0.008915253325116002,0.014537486888249272,MSFT
2026-03-11,404.8800048828125,409.010009765625,401.5899963378906,405.57000732421875,25512100,404.18299865722656,432.1907684326172,-0.002168781697636457,0.011506976696386442,MSFT
2026-03-12,401.8599853515625,406.1199951171875,401.7099914550781,404.6300048828125,27263900,404.1969970703125,430.5081530761719,-0.007459048347235875,0.011794694554231102,MSFT
2026-03-13,395.54998779296875,404.79998779296875,394.25,401.0,26848000,404.4779968261719,428.6917547607422,-0.015701980263283843,0.010504841545246378,MSFT
2026-03-16,399.95001220703125,400.6300048828125,394.7900085449219,398.07000732421875,27733700,404.6179992675781,427.0403814697266,0.011123813803188609,0.010012817820451178,MSFT
2026-03-17,399.4100036621094,404.3999938964844,397.75,400.2699890136719,26228300,404.16600036621094,425.5913214111328,-0.001350190094862036,0.008892041488120464,MSFT
2026-03-18,391.7900085449219,398.0,391.0,397.1300048828125,25908500,402.825,423.99165771484377,-0.019078127856892224,0.01037045766940001,MSFT
2026-03-19,389.0199890136719,392.489990234375,387.05999755859375,390.1000061035156,25138800,400.65899963378905,422.22365112304686,-0.007070163788856276,0.008538808070783657,MSFT
2026-03-20,381.8699951171875,387.0,380.1199951171875,386.7900085449219,50853200,397.95,420.2136706542969,-0.018379502592174246,0.009450990018799336,MSFT
2026-03-23,383.0,387.2099914550781,381.67999267578125,383.8999938964844,29680100,395.3089996337891,418.33324645996095,0.002959135038786531,0.009639804597864364,MSFT
2026-03-24,372.739990234375,382.4700012207031,371.8500061035156,382.3599853515625,42636600,392.0069976806641,416.2242749023437,-0.02678853724706265,0.011578046102479369,MSFT
2026-03-25,370.9800109863281,377.05999755859375,369.739990234375,376.9200134277344,16575624,388.61699829101565,414.1220086669922,-0.004721734437295622,0.011453065523679194,MSFT
2025-06-04,207.22999572753906,208.17999267578125,205.17999267578125,206.5500030517578,29915600,204.625,192.39119995117187,0.007388989179248462,0.01168015796781832,AMZN
2025-06-05,207.91000366210938,212.80999755859375,207.55999755859375,209.5500030517578,51864200,205.3040008544922,192.43519989013672,0.0032814165352026414,0.010227684959731238,AMZN
2025-06-06,213.57000732421875,213.8699951171875,210.5,212.39999389648438,39832500,206.3510009765625,192.68399993896483,0.027223334916139486,0.012641272268577612,AMZN
2025-06-09,216.97999572753906,217.85000610351562,212.8800048828125,214.75,38102500,207.95,192.9963998413086,0.015966607137600786,0.011768032233828253,AMZN
2025-06-10,217.61000061035156,217.69000244140625,214.14999389648438,216.77999877929688,31303300,209.10899963378907,193.49419982910158,0.0029035159702168745,0.010123049229283481,AMZN
2025-06-11,213.1999969482422,218.39999389648438,212.88999938964844,217.41000366210938,39326000,209.95699920654297,193.9529998779297,-0.020265629565462184,0.012596915200403198,AMZN
2025-06-12,213.24000549316406,213.5800018310547,211.3300018310547,211.77999877929688,27640000,210.71100006103515,194.37440002441406,0.00018765734284498237,0.012654426785545077,AMZN
2025-06-13,212.10000610351562,214.0500030517578,209.6199951171875,209.9600067138672,29337800,211.4200012207031,194.69620025634765,-0.0053460859139069505,0.012792333847554899,AMZN
2025-06-16,216.10000610351562,217.05999755859375,211.60000610351562,212.30999755859375,33284200,212.36500244140626,195.4500003051758,0.018859028217320217,0.013650841893941043,AMZN
2025-06-17,214.82000732421875,217.41000366210938,214.55999755859375,215.1999969482422,32086300,213.2760025024414,196.32640045166016,-0.005923177895162723,0.013759291690794859,AMZN
2025-06-18,212.52000427246094,217.9600067138672,212.33999633789062,215.08999633789062,44360500,213.80500335693358,197.07160064697266,-0.010706651956707725,0.014496713262906588,AMZN
2025-06-20,209.69000244140625,214.88999938964844,208.27000427246094,214.67999267578125,75350700,213.98300323486328,197.8522006225586,-0.013316402099383007,0.01533807389890834,AMZN
2025-06-23,208.47000122070312,210.38999938964844,207.30999755859375,209.7899932861328,37311700,213.4730026245117,198.19960052490234,-0.005818118205440093,0.01231168058035633,AMZN
2025-06-24,212.77000427246094,214.33999633789062,211.0500030517578,212.13999938964844,38378800,213.0520034790039,198.8306005859375,0.02062648355436747,0.013141996261285366,AMZN
2025-06-25,211.99000549316406,216.02999877929688,211.11000061035156,214.6199951171875,31755700,212.49000396728516,199.37300079345704,-0.0036659245365152637,0.013040113973712313,AMZN
2025-06-26,217.1199951171875,218.0399932861328,212.00999450683594,213.1199951171875,50480800,212.8820037841797,200.07300079345703,0.024199205109171285,0.013877235046574541,AMZN
2025-06-27,223.3000030517578,223.3000030517578,216.74000549316406,219.9199981689453,119217100,213.88800354003905,200.94720092773437,0.028463559660798277,0.01617746655691165,AMZN
2025-06-30,219.38999938964844,223.82000732421875,219.1199951171875,223.52000427246094,58887800,214.61700286865235,201.84840087890626,-0.017510092291414314,0.017428796948499484,AMZN
2025-07-01,220.4600067138672,221.8800048828125,217.92999267578125,219.5,39256800,215.0530029296875,202.80540100097656,0.00487719279454657,0.016602863873186453,AMZN
2025-07-02,219.9199981689453,221.60000610351562,219.05999755859375,219.72999572753906,30894200,215.56300201416016,203.85740081787108,-0.002449462616694653,0.016451471708799514,AMZN
2025-07-03,223.41000366210938,224.00999450683594,221.36000061035156,221.82000732421875,29632400,216.652001953125,204.86200103759765,0.015869432167251007,0.016231489329441857,AMZN
2025-07-07,223.47000122070312,224.2899932861328,222.3699951171875,223.0,36604100,218.03000183105468,205.7194009399414,0.0002685535903059755,0.015041149382522444,AMZN
2025-07-08,219.36000061035156,224.0,218.42999267578125,223.9199981689453,45692000,219.11900177001954,206.37580108642578,-0.018391733064396676,0.016626045018279172,AMZN
2025-07-09,222.5399932861328,224.2899932861328,220.47000122070312,221.07000732421875,38155100,220.09600067138672,207.04680084228517,0.014496684294917905,0.01609994813643145,AMZN
2025-07-10,222.25999450683594,222.7899932861328,219.6999969482422,221.5500030517578,30370600,221.1229995727539,207.73800079345702,-0.0012581953255335065,0.01597989151473639,AMZN
2025-07-11,225.02000427246094,226.67999267578125,222.3699951171875,223.5800018310547,50518300,221.91300048828126,208.49060089111327,0.012417933203629827,0.014785007157546173,AMZN
2025-07-14,225.69000244140625,226.66000366210938,224.24000549316406,225.07000732421875,35702600,222.1520004272461,209.3160009765625,0.0029775049161142597,0.011965693996518702,AMZN
2025-07-15,226.35000610351562,227.27000427246094,225.4600067138672,226.1999969482422,34907300,222.8480010986328,210.03900115966798,0.0029243814744550622,0.010014541686732728,AMZN
2025-07-16,223.19000244140625,226.10000610351562,222.17999267578125,225.8800048828125,39535900,223.12100067138672,210.7032012939453,-0.013960696164789232,0.011342156884129057,AMZN
2025-07-17,223.8800048828125,224.5,222.50999450683594,223.32000732421875,31855800,223.51700134277343,211.45380126953125,0.0030915472640284936,0.011274349555413083,AMZN
2025-07-18,226.1300048828125,226.39999389648438,222.97999572753906,225.13999938964844,37833800,223.78900146484375,212.2762014770508,0.010050026580880944,0.010599962569308348,AMZN
2025-07-21,229.3000030517578,229.69000244140625,225.64999389648438,225.83999633789062,40297600,224.37200164794922,213.0880014038086,0.014018476542235536,0.011323910589956417,AMZN
2025-07-22,227.47000122070312,230.0,226.35000610351562,229.67999267578125,37483700,225.18300170898436,213.79580139160157,-0.007980819043607368,0.009508936080118826,AMZN
2025-07-23,228.2899932861328,228.7899932861328,227.08999633789062,228.47000122070312,28294900,225.75800170898438,214.50040130615236,0.003604836070819184,0.008723340976941782,AMZN
2025-07-24,232.22999572753906,236.0,228.63999938964844,229.1699981689453,42902300,226.7550018310547,214.97220123291015,0.01725876103762447,0.00972397862952261,AMZN
2025-07-25,231.44000244140625,232.47999572753906,231.17999267578125,232.22000122070312,28712100,227.39700164794922,215.37360137939453,-0.00340177109187767,0.009567466112822703,AMZN
2025-07-28,232.7899932861328,234.2899932861328,232.25,233.35000610351562,26300100,228.10700073242188,215.8244012451172,0.005833005662313484,0.009613921477605798,AMZN
2025-07-29,231.00999450683594,234.72000122070312,230.30999755859375,234.14999389648438,33716200,228.5729995727539,216.341201171875,-0.007646371539299812,0.010203770648172909,AMZN
2025-07-30,230.19000244140625,231.8000030517578,229.2899932861328,231.63999938964844,32993300,229.27299957275392,216.8332012939453,-0.003549595623255297,0.008822082343927576,AMZN
2025-07-31,234.11000061035156,236.52999877929688,231.39999389648438,235.77000427246094,104357300,230.2959991455078,217.39220123291017,0.017029402351838252,0.009856125100520915,AMZN
2025-08-01,214.75,220.44000244140625,212.8000030517578,217.2100067138672,122258800,229.15799865722656,217.60580108642577,-0.08269617085933034,0.029041116919405606,AMZN
2025-08-04,211.64999389648438,217.44000244140625,211.4199981689453,217.39999389648438,77890100,227.39299774169922,217.81640106201172,-0.01443541840985152,0.028384063066559818,AMZN
2025-08-05,213.75,216.3000030517578,212.8699951171875,213.0500030517578,51505100,226.0209976196289,218.0294009399414,0.009922070229506863,0.028916863823068687,AMZN
2025-08-06,222.30999755859375,222.64999389648438,213.74000549316406,214.6999969482422,54823000,225.422998046875,218.45580078125,0.04004677220394748,0.0323297788881923,AMZN
2025-08-07,223.1300048828125,226.22000122070312,220.82000732421875,221.0,40603500,224.51299896240235,218.79800079345702,0.0036885760119835798,0.03170265900243166,AMZN
2025-08-08,222.69000244140625,223.8000030517578,221.8800048828125,223.13999938964844,32970500,223.63799896240235,219.1574008178711,-0.001971955504762035,0.03170648029416286,AMZN
2025-08-11,221.3000030517578,223.0500030517578,220.39999389648438,221.77999877929688,31646200,222.48899993896484,219.4694009399414,-0.006241858073597895,0.031546240518558,AMZN
2025-08-12,221.47000122070312,223.5,219.0500030517578,222.22999572753906,37185800,221.53500061035157,219.79860107421874,0.0007681796954406295,0.03156773905871326,AMZN
2025-08-13,224.55999755859375,224.9199981689453,222.0,222.0,36508300,220.9720001220703,220.15680114746092,0.01395221168040428,0.032061028827534845,AMZN
2025-08-14,230.97999572753906,233.11000061035156,227.02000427246094,227.39999389648438,61545800,220.65899963378905,220.66220092773438,0.02858923333961183,0.033017273757567224,AMZN
2025-08-15,231.02999877929688,234.0800018310547,229.80999755859375,232.5800018310547,39649200,222.28699951171876,221.13820098876954,0.00021648217457226338,0.016411842234604714,AMZN
2025-08-18,231.49000549316406,231.91000366210938,228.3300018310547,230.22999572753906,25248900,224.27100067138673,221.60980102539062,0.0019911124801876845,0.014711557240361687,AMZN
2025-08-19,228.00999450683594,230.52999877929688,227.1199951171875,230.08999633789062,29891000,225.6970001220703,221.89860076904296,-0.01503309388634011,0.01655673115842144,AMZN
2025-08-20,223.80999755859375,227.27000427246094,220.9199981689453,227.1199951171875,36604300,225.8470001220703,222.03520080566406,-0.01842023178556884,0.013468814507465707,AMZN
2025-08-21,221.9499969482422,222.77999877929688,220.5,222.64999389648438,32140500,225.72899932861327,222.12200073242187,-0.008310623433453235,0.01371064078228429,AMZN
2025-08-22,228.83999633789062,229.13999938964844,220.82000732421875,222.7899932861328,37315300,226.34399871826173,222.43480072021484,0.031043025385826706,0.01690519284674474,AMZN
2025-08-25,227.94000244140625,229.60000610351562,227.30999755859375,227.35000610351562,22633700,227.00799865722655,222.72880065917968,-0.003932852258726194,0.01678245386004948,AMZN
2025-08-26,228.7100067138672,229.0,226.02000427246094,227.11000061035156,26105400,227.73199920654298,223.06100067138672,0.0033781006590050122,0.016762679724028468,AMZN
